ENS,Gene,SGPL1_Control.A,SGPL1_Control.B,SGPL1_Control.C,SGPL1_KO.A,SGPL1_KO.B,SGPL1_KO.C,SGPL1_OE.A,SGPL1_OE.B,SGPL1_OE.C
ENSG00000277534,AC007996.1,15.72405057,22.77011614,17.43918607,12.83085029,11.63860798,11.01479189,13.88489514,18.58217512,17.78869436
ENSG00000257261,AC008014.1,2.41201798,2.922438859,3.305696628,2.643719796,2.868375658,2.575620026,2.908293839,1.779892162,3.775797481
ENSG00000239246,AC008026.1,14.5932184,4.822192517,5.142899069,28.79111402,21.10655527,17.07359751,6.334485194,1.938370256,5.874267221
ENSG00000272369,AC008035.1,3.882838468,1.924571478,4.105135506,5.386284027,5.054266182,6.084102429,6.320345719,5.802130611,1.953718339
ENSG00000283041,AC008038.1,549.3891385,425.1984766,493.3660572,706.7154438,596.5213679,699.8810651,439.5959177,426.961453,505.5759165
ENSG00000233483,AC008105.2,0.2637222,1.568601617,0.557641209,0.975563066,2.746284111,0.330585553,2.861850497,0.788160859,0.530785819
ENSG00000275560,AC008115.3,1.584254676,0,0,0,1.374809502,0.992960979,0.859597718,2.367353838,4.782873311
ENSG00000273015,AC008124.1,2.726367155,2.614094209,3.874775385,1.694677373,2.365929877,2.633234548,1.988559612,2.537910368,2.758631554
ENSG00000234500,AC008267.3,0,0,1.291503305,1.129707511,0,0.765639856,3.314038954,1.21692627,3.687917764
ENSG00000237310,AC008267.5,2.756753778,6.832076244,1.457290576,0.637362716,1.19614963,1.727846522,1.495781765,0,3.00540296
ENSG00000245317,AC008393.1,2.69181649,0.592990387,1.581070071,1.106398553,0.519099324,1.124763915,0.649132252,2.085681063,1.203941975
ENSG00000251583,AC008427.1,0,0,0,1.228017936,2.304642493,1.664536115,1.440974495,2.645653449,1.781711585
ENSG00000253785,AC008429.2,12.58327281,18.96059308,29.26809574,33.98013751,34.06949796,31.54719778,14.74747334,11.53262998,16.54630593
ENSG00000233937,AC008443.1,1.437396933,1.424923113,1.657843185,1.450153392,1.360763972,0.327605515,1.276223655,1.171584066,1.928670668
ENSG00000250222,AC008443.5,3.251423615,3.223207559,3.437571415,3.006922423,0,0,0.882091864,1.619535523,1.090673914
ENSG00000274525,AC008443.7,0,8.762276647,0,0,3.068172425,0,0,7.044321175,1.185997041
ENSG00000253251,AC008560.1,2.750809082,2.479033991,3.437077227,4.856637927,3.03817879,0.940429404,3.799234076,1.992987935,5.200927793
ENSG00000251000,AC008592.3,6.242266628,2.062698617,0,0.962143239,0,0,2.257986349,1.036425245,0.69797912
ENSG00000271737,AC008608.2,4.18151835,3.108923156,0,7.734151424,2.721527944,2.620844123,6.806526158,0,5.610678308
ENSG00000248367,AC008610.1,2.213119127,0,4.679645565,0,5.761606232,5.548453717,0,0,3.711899135
ENSG00000268287,AC008687.3,5.090544079,4.325458304,5.381983674,1.345069813,0,0,9.469949438,10.14240892,3.903080562
ENSG00000283413,AC008703.1,1.481696451,5.875352791,7.049363868,2.397982213,3.535977249,2.786042135,2.41185254,1.476067299,2.733652463
ENSG00000267523,AC008735.2,3.10073375,3.842281738,3.27825438,0,0,0,9.253316608,10.03909943,9.361131722
ENSG00000267475,AC008736.1,10.71882169,4.553915609,8.094633393,4.248336698,9.966158668,5.758474412,8.308435686,7.627213949,7.704804718
ENSG00000268520,AC008750.5,0,0.91142497,1.944081086,0,1.595709126,0,0,4.579553407,1.233637514
ENSG00000267370,AC008752.3,0,3.027415808,2.583006611,2.259415023,2.120141619,1.531279713,3.976846744,2.433852541,3.278149124
ENSG00000269680,AC008760.1,2.535731245,1.256863006,0.670226205,0,1.650372631,0,0,4.420670942,1.701196921
ENSG00000268087,AC008764.2,5.78295091,3.439659662,13.45086953,2.139233373,4.014736258,0,6.275520572,10.36976535,2.327834617
ENSG00000248734,AC008906.1,6.516651975,2.584040026,1.837263443,1.2053223,1.885041,0.544590987,1.414343098,0,0.582927616
ENSG00000267939,AC008946.1,4.131856612,2.048000052,3.276307673,4.776435559,5.378411519,5.179435417,6.725688556,8.232318333,4.15803238
ENSG00000247796,AC008966.1,1.454621349,1.121554043,1.708777912,2.291884317,2.197361842,2.431229038,1.929302757,1.449095058,2.204790831
ENSG00000271926,AC008972.1,3.39748366,0,0,0.628399803,2.358657551,1.70354868,2.949494669,2.030745714,1.82347045
ENSG00000272081,AC008972.2,6.162237569,10.47216221,12.09934676,6.51296962,9.167252022,2.20702663,7.642415336,0.876975207,0
ENSG00000269688,AC008982.2,1.764210582,0,1.865213699,0,0.765487238,0,0,4.393770307,4.142569785
ENSG00000267751,AC009005.1,2.010996108,5.980633679,1.063063992,0.929886414,2.181417389,2.520858163,3.818998877,0.50083902,1.686446659
ENSG00000196696,AC009022.1,2.236235428,2.42465698,2.512028926,0.06462733,0,0.262800375,2.275040079,1.740421631,1.078317734
ENSG00000214331,AC009053.1,1.704067039,1.914516245,3.002711447,1.575924271,0.39434191,0.284814826,3.082021597,2.263457431,1.98161888
ENSG00000261783,AC009054.2,1.162775156,2.305369043,8.605417746,1.075336562,0,5.830327034,0,1.158357626,0
ENSG00000260778,AC009065.4,2.662517807,2.19951026,2.345791718,3.693451904,1.925434736,0,4.8155015,2.210335471,0.595418922
ENSG00000261663,AC009065.8,3.863128628,10.39463986,8.752065547,1.020750949,1.436745717,0.691796418,7.186585995,6.047567608,4.442973685
ENSG00000260953,AC009093.4,1.550366875,0,1.63912719,1.433782082,0,2.915163517,10.93573781,6.177907341,5.720691608
ENSG00000259877,AC009113.1,0.356019573,1.764650066,1.317407383,1.152366401,1.853713671,1.785134925,1.54537584,3.546670097,1.194249988
ENSG00000263105,AC009171.2,5.47016237,2.711345981,4.337501667,0,0,3.428525646,8.904134849,2.724690266,1.834938818
ENSG00000272913,AC009237.14,2.728217744,0.811362631,1.153764559,2.018448552,5.208578783,2.051953241,3.848775979,1.63071174,2.562467884
ENSG00000236431,AC009237.8,0,0,0,0,0,0,4.980677013,6.858455181,3.079211314
ENSG00000238072,AC009244.1,99.44882402,91.90201785,58.80845284,59.23520625,78.98760172,46.4844291,95.11548699,75.56263121,82.55091029
ENSG00000230383,AC009245.1,25.72943542,28.0067571,21.8686569,49.45550191,28.45712127,24.66390665,32.30073048,21.10844733,42.64636226
ENSG00000273576,AC009283.1,1.348458631,2.673513247,0.712829731,1.247056974,0,0,1.463315184,0,2.71400253
ENSG00000232320,AC009299.2,34.89235665,32.0586153,26.0929161,35.4166621,28.80239358,19.20242739,60.95237515,44.08559515,30.26033154
ENSG00000233868,AC009302.1,7.805500921,2.2107898,4.715642838,4.124880759,12.57950694,2.795567065,3.630147285,4.443341049,2.992361764
ENSG00000279227,AC009303.4,1.449593028,1.724416044,1.226067138,1.608703496,0.503180278,1.090271155,1.887676588,0.288817168,0.778014059
ENSG00000273080,AC009309.1,0.945386757,0,0.999511254,0,4.922415759,3.555232028,0,1.883590227,3.805503548
ENSG00000273680,AC009318.2,4.676106542,0,3.53129936,2.471126722,1.739102342,2.512145519,2.174742613,1.330954692,0.896329561
ENSG00000274315,AC009318.3,1.729136813,2.571196885,3.656263831,0,3.001075214,0,0,2.583851405,2.900151809
ENSG00000236533,AC009413.1,5.44959785,8.643689444,6.913912432,10.07959584,5.674965537,5.465018322,2.365509509,2.171557656,2.924864882
ENSG00000260025,AC009414.2,27.32839315,29.44699529,16.33081229,23.0756649,19.5910354,29.78882938,23.20913838,24.8572153,19.13149325
ENSG00000226121,AC009487.2,4.016611674,6.004234137,4.583596543,4.42210681,4.924099623,4.155849588,6.572690069,5.779730752,4.576721024
ENSG00000224152,AC009506.1,4.948409935,3.174125918,7.69369439,6.460656611,5.557211902,5.473248772,6.317525395,4.639633224,4.882116332
ENSG00000111788,AC009533.1,3.580375434,5.050933631,3.78535611,0.76410869,0.597506663,0.690482049,8.368420593,6.173261195,6.282254115
ENSG00000272264,AC009686.2,2.261063649,5.230031329,6.374699157,4.18207148,1.962141464,9.447756978,4.907304821,8.259069801,4.550775473
ENSG00000246640,AC009720.1,2.746958758,3.91448569,2.178169017,2.381617888,3.128736428,2.367347554,3.726167761,2.052392036,2.188452494
ENSG00000258056,AC009779.2,10.24660353,8.663905973,9.240110967,8.361244782,3.922923162,6.044469329,9.484168581,9.306998143,11.12026331
ENSG00000254027,AC009902.2,1.861103745,2.459937295,0,2.294869467,0,0.777654176,2.692833934,0,3.329589409
ENSG00000223960,AC009948.1,3.535915755,3.38707701,2.60424456,1.616639728,2.172050806,1.245056591,3.147277337,4.076580713,3.385064822
ENSG00000257027,AC010186.3,1.213774067,1.547023963,0.916617178,2.726072511,2.106615995,0.869434733,2.257986349,2.763800653,2.559256772
ENSG00000272040,AC010245.2,3.726460227,0.738824355,0.787960886,2.067742283,0,0.934251204,0,1.484921173,0.500009035
ENSG00000268366,AC010271.1,0,3.862939167,1.647939702,1.441490588,1.352635155,0,0,3.881951185,0
ENSG00000269867,AC010326.3,6.404682009,8.888742495,7.44849329,3.553836884,6.113751532,4.014253149,7.645229185,8.932489738,6.874940135
ENSG00000270804,AC010326.4,0.9292263,2.302906042,1.964851183,2.148375395,0.80637865,0,1.008374246,2.31424013,4.052156555
ENSG00000277383,AC010331.1,0,3.703642706,2.369975138,2.764095354,0,0,4.865145845,0,1.503893155
ENSG00000240376,AC010343.1,124.4483681,87.04325819,86.25353077,219.9499216,170.9932978,156.0006423,71.27554684,70.2528247,98.7978902
ENSG00000214784,AC010468.1,11.17801233,8.44267341,2.251041257,25.59748525,13.85747399,12.01033096,2.888122075,1.060528157,9.284745498
ENSG00000269646,AC010487.2,2.684431534,3.548181161,0,1.655044749,0.776512774,2.243356287,3.884108206,0,0
ENSG00000271714,AC010501.1,1.994852791,1.31836089,0.703020148,0.409965213,1.154083206,1.111387518,0.481059273,2.208082326,0.743514964
ENSG00000275234,AC010503.4,27.81195926,26.94400069,16.70694683,12.86027504,9.324925203,11.09287513,18.5200828,17.00159202,17.38657871
ENSG00000268746,AC010519.1,1.264179966,7.519256006,0,0,0,1.584696447,0,5.037508748,0
ENSG00000270006,AC010531.6,4.337934249,2.150144693,2.293143026,12.03518825,7.52888196,4.07832103,1.176855728,0,6.548123312
ENSG00000213976,AC010615.1,1.479176559,0.977560116,1.042574097,0,0.213937193,1.545168871,2.675278611,3.683892451,1.653941451
ENSG00000269439,AC010618.3,1.430990156,1.134857548,0.907749609,0.794029366,0.99344576,0.538139761,1.863451716,1.853219737,1.248048218
ENSG00000277369,AC010654.1,1.076430466,4.268356545,1.138057368,0,0,2.698690978,2.336233401,2.144681942,1.44433303
ENSG00000232713,AC010733.1,1.084483562,7.525506427,6.879429078,0,0,0,4.707422913,7.562544304,5.092984798
ENSG00000265752,AC010754.1,1.113643812,1.471972722,1.177401221,0,0.483207693,1.861325062,0.805666491,2.218825876,1.74330935
ENSG00000264577,AC010761.1,9.190968032,4.795372759,3.068577375,4.026232332,4.617616563,1.212759906,4.199502977,4.337076497,4.218930518
ENSG00000265205,AC010761.3,1.742997629,0,0,1.611927351,0,4.36982427,0.945729753,5.209127282,1.169359808
ENSG00000265474,AC010761.4,0.834698481,1.654909831,0.882485944,0,0,0,4.528974539,1.663054711,1.679972775
ENSG00000253854,AC010834.3,0,1.377329109,3.42750398,0,0.80380236,1.161098142,3.015457808,3.690954226,3.417793389
ENSG00000226853,AC010894.2,1.087194771,1.077760028,0,2.01087937,2.830389062,1.362838944,0,1.083064381,0.72938818
ENSG00000269973,AC010969.2,2.422718153,1.867983954,4.411337195,2.987378823,2.569630016,1.518483503,2.483016248,2.41351394,3.070157613
ENSG00000276256,AC011043.1,5.151173403,5.106471201,3.560901141,3.298025391,2.578942197,6.457186797,4.084949336,4.736864718,4.253379819
ENSG00000235586,AC011247.2,5.599286375,1.850231807,0,0,0,0,4.050808129,0,2.504337099
ENSG00000249839,AC011330.1,2.957438635,1.732411791,1.705502974,2.113443542,0.466627769,1.348094164,1.750550159,0.66959158,0.631309708
ENSG00000275601,AC011330.2,0.6848471,2.715615817,0,0.633347833,0.594307415,2.575443674,7.43179759,0,1.837828485
ENSG00000271283,AC011458.2,0,0,4.442272239,0,0,0,4.559605285,2.09287803,0
ENSG00000267197,AC011461.1,1.218145402,4.830297042,5.151542596,0,0,0,2.643804745,0,6.537933266
ENSG00000260160,AC011468.1,2.577054272,0,3.40574205,0,1.677267592,0,0,1.925447788,0.864460065
ENSG00000270248,AC011468.4,4.253084679,4.216176147,3.372434059,0.983315095,0,1.332849823,1.153836545,3.177695005,0.713338073
ENSG00000267082,AC011472.1,0.764284549,0,2.424122197,0,2.652971587,1.916118023,0,3.806904677,2.563754587
ENSG00000267174,AC011472.2,3.174291302,1.258697842,2.013613913,1.174236129,3.856491179,0,5.51146449,0.632446354,2.981440736
ENSG00000267265,AC011476.3,2.848545252,2.8238254,2.342377174,0.878113262,1.098646894,0.793501569,5.49541947,2.207118098,1.698720652
ENSG00000267481,AC011477.2,1.416540418,1.872330124,0,1.746692178,0,0,0.51239864,3.292703872,1.583904843
ENSG00000269495,AC011483.2,2.26735093,0.449534944,0,0,1.96759754,1.136883374,3.444665306,2.258736978,1.521143232
ENSG00000243829,AC011495.1,5.957231622,8.120109796,6.298290092,16.52777565,18.09381135,8.401061984,6.464645849,5.934599346,14.98742836
ENSG00000267769,AC011498.6,0,1.690603965,5.409119726,0,1.479941993,0,0,0.849462259,0.572069161
ENSG00000268573,AC011815.1,2.381805067,1.869232362,1.993548233,2.753372027,2.153042037,1.244033724,3.015457808,2.175026598,1.93083133
ENSG00000228007,AC011933.1,0,0,11.45857138,10.02307474,11.75654854,10.18945005,0,2.699225871,1.817789857
ENSG00000239470,AC011979.1,50.42062707,38.37986019,30.46129535,49.9597359,48.44282176,41.75986827,11.7246993,14.35116364,30.20240911
ENSG00000269976,AC012065.3,0,0,0,0.916118164,0,2.483533383,0,0,6.645905968
ENSG00000279307,AC012065.5,1.705403563,7.607717841,0.901519954,5.520061016,6.659738969,2.137786579,6.477321625,5.946235816,1.716207482
ENSG00000271936,AC012073.1,2.354934522,1.167249127,6.639352733,5.081644618,1.362401474,3.443997332,4.685117885,4.691975657,3.686438455
ENSG00000186076,AC012085.1,63.09993181,47.33691101,54.09119726,49.4176891,57.71773773,119.0034529,45.64969526,64.55913171,80.85244139
ENSG00000234327,AC012146.1,3.251828827,1.289443702,0.458399977,3.408270119,5.455718364,4.076287968,1.411522872,3.67140468,2.908826241
ENSG00000253477,AC012213.1,3.917818995,2.589213279,0,0,1.888814856,3.819768812,0.944783077,3.902934705,1.168189277
ENSG00000271830,AC012213.4,0,4.871231763,3.896399803,6.816540238,0,6.159724041,2.66620987,1.22380156,1.64833487
ENSG00000272667,AC012306.2,11.04451831,17.79159411,18.2450467,9.575616048,8.985362101,7.787651109,11.98524818,9.62723894,9.262072127
ENSG00000232098,AC012313.1,19.98122084,19.42932915,18.97228561,10.82826468,8.172813991,10.36986027,23.47856453,18.51067013,18.95512742
ENSG00000268049,AC012313.2,2.261063649,2.241441998,3.585768276,0.697011913,0.981070732,0,0.817884137,3.003298109,2.528208596
ENSG00000268543,AC012313.4,1.757082458,10.45100633,0,0,0.76239436,3.303851986,1.906744028,2.62561062,4.715236719
ENSG00000268912,AC012313.5,4.146630831,6.851076854,3.288022718,1.597838196,1.649279813,0.866325908,3.374868751,4.475117028,2.086450098
ENSG00000227799,AC012358.2,2.122834978,2.104412885,1.923745509,1.121829495,0.789508804,0,1.3163714,0.906330026,1.220733356
ENSG00000272994,AC012360.3,1.00870492,2.624872204,1.866295295,0.816245613,1.531862254,1.896673509,1.09462255,2.386572715,1.353460235
ENSG00000243389,AC012442.2,3.069726413,0,0,5.677777045,0.887965196,1.282671947,0,0,2.745931972
ENSG00000265451,AC012447.1,0,2.528469273,4.719100054,1.17940139,0,0,4.151781352,3.176141879,4.277936539
ENSG00000271976,AC012467.2,5.555931467,4.673214212,3.2040082,3.425423627,1.314931039,2.954664378,1.644317585,3.186716722,3.614467171
ENSG00000279348,AC012513.3,6.782122391,7.741943487,7.17040682,2.090706339,3.388619545,2.576255093,6.244676803,8.189522728,4.825819716
ENSG00000260597,AC012531.1,1.29814301,3.378053818,1.715579018,0.750328123,2.112230643,0,2.465249275,0.6466056,2.286142057
ENSG00000274817,AC012531.4,12.28468668,2.435615881,2.597599869,0,0,0,0,0,3.29666974
ENSG00000271843,AC012557.1,2.846991217,5.644569702,0,2.632902612,0,0,0.772371763,3.545218922,1.910018147
ENSG00000271849,AC012603.1,1.647264805,0,0,1.523393462,0,2.064907491,0.893786263,8.205033187,2.210267212
ENSG00000267141,AC012615.4,4.29862842,0,2.272364959,0,0,0,6.219692217,3.568581156,3.845209516
ENSG00000267244,AC012615.6,2.12654234,3.864828135,2.060931925,0.491657548,0,0,0.576918273,2.295001948,0.951117431
ENSG00000259802,AC012640.2,10.61855048,8.612510764,6.123531766,11.159153,12.56554522,10.28557694,6.809044296,1.923310776,6.152441918
ENSG00000283283,AC013268.4,3.709745504,5.101120659,4.175173592,0.442681204,0.207696867,0.900058741,3.11669222,2.861149712,3.050825629
ENSG00000259583,AC015712.2,1.976974516,3.359688357,3.165097333,1.77607218,1.372488093,1.345314453,4.045546656,5.06433533,4.320054683
ENSG00000278456,AC015712.7,2.0545413,7.467943498,6.516498568,0,0,0.858481225,3.715898795,6.822452792,3.67565697
ENSG00000264112,AC015813.1,2.394372517,3.560391006,3.322532248,0.96876501,2.337554628,3.001434701,2.923105522,2.310736119,3.262920282
ENSG00000279069,AC015813.5,1.723426321,3.132195589,2.429459322,1.328189809,0.498527356,0,4.363849444,2.003025275,0.963524676
ENSG00000279207,AC015813.6,3.294529609,2.894809991,3.324820493,1.800374092,0.714744713,0.750875451,2.92511868,1.86478027,2.360967249
ENSG00000270871,AC015849.3,1.78228651,5.300459152,4.710811237,3.296523558,3.093321379,3.351243305,1.934094865,5.326546135,1.793577492
ENSG00000278600,AC015871.3,1.923387477,0.76267848,0.813401463,0,0.834553755,2.411037495,2.504657127,1.916080284,1.677496035
ENSG00000267312,AC015911.4,0.812855904,0.402900945,0,1.127595909,1.410785825,3.056835015,3.528367454,0,2.181347828
ENSG00000274213,AC015912.3,4.998596649,6.194023147,15.85431644,10.40110019,4.337761014,9.39888927,0,4.979606348,6.707017747
ENSG00000265519,AC015922.3,2.506500913,2.484749343,3.975001528,9.27206626,16.31348162,14.13896311,21.75996067,14.9818704,15.97507253
ENSG00000276855,AC015922.4,2.521031353,3.748730531,2.665363343,2.914317928,4.375480675,3.160206247,2.051822378,7.534360909,2.959836093
ENSG00000225335,AC016027.1,1.167457472,2.700427809,1.645727702,3.41894479,1.181967095,4.390353646,1.055747532,1.744533231,2.871863975
ENSG00000246089,AC016065.1,4.594824527,7.787495768,8.61882574,4.249302009,3.472870014,5.759782859,6.59464384,6.644566753,12.72824636
ENSG00000270964,AC016355.1,7.091942408,2.812159237,2.399348607,2.623456452,6.400531907,3.91160558,4.309763899,1.695599813,2.664431708
ENSG00000227540,AC016394.1,0.462636073,4.586212883,3.912980227,0,0.802947252,0,7.02858304,1.84351384,0.931133847
ENSG00000272599,AC016394.2,0.905995643,1.796266713,4.310392282,0,0.393109592,0,1.474747334,2.707660952,2.431293933
ENSG00000267422,AC016582.2,2.429485522,3.01050287,0.963216152,2.246792592,1.844760096,1.522725077,8.238811924,1.2101278,5.297232592
ENSG00000276846,AC016590.3,1.155054206,1.145030574,2.442364817,1.068196213,1.503526726,1.447903261,1.253437309,0,2.324743203
ENSG00000264281,AC016596.2,239.7403854,210.025031,176.8366064,634.2004167,377.3852082,601.0469189,48.40196379,61.09593943,370.3047683
ENSG00000231414,AC016700.2,61.32893581,22.107898,35.36732129,108.2781199,58.0592628,118.8116003,24.2009819,22.21670525,29.92361764
ENSG00000270820,AC016727.1,2.346788215,1.073733527,1.145143653,1.502525059,2.34984563,0.678873696,1.567186873,1.079018063,0.726663193
ENSG00000228305,AC016734.1,89.7683756,68.55476628,75.92617597,67.02931234,65.78274272,85.85468578,72.88047989,80.15338842,85.65292389
ENSG00000218175,AC016739.1,114.7069266,113.7114928,94.62039869,312.4148819,180.4885778,213.3139217,77.96925037,74.08788228,118.3934437
ENSG00000234997,AC016745.1,0,3.404572644,1.815499217,0,1.490168641,1.076279522,0,0.855332186,3.456133528
